play_wallclock_utc,game_seconds_elapsed,period,game_clock,play_text,score_value,scoring_team_is_fav,fav_score_after,dog_score_after,score_margin_after,fav_wp_before,fav_wp_after,wp_delta,kalshi_price_before,kalshi_price_after,kalshi_price_delta,wp_vs_kalshi_reaction_diff
2026-03-29 22:12:53+00:00,23.0,1,11:37,Scoot Henderson makes 15-foot pullup jump shot,2,True,2,0,2,0.888,0.899,0.01100000000000001,0.92,0.92,0.0,0.01100000000000001
2026-03-29 22:13:42+00:00,66.0,1,10:54,Donovan Clingan makes 1-foot reverse layup,2,True,4,0,4,0.906,0.913,0.007000000000000006,0.9299999999999999,0.94,0.010000000000000009,-0.0030000000000000027
2026-03-29 22:16:40+00:00,180.0,1,9:00,Donovan Clingan makes alley oop dunk (Deni Avdija assists),2,True,6,0,6,0.92,0.927,0.007000000000000006,0.94,0.94,0.0,0.007000000000000006
2026-03-29 22:18:22+00:00,230.0,1,8:10,Deni Avdija makes 1-foot two point shot (Toumani Camara assists),2,True,8,0,8,0.933,0.939,0.005999999999999894,0.95,0.96,0.010000000000000009,-0.004000000000000115
2026-03-29 22:18:36+00:00,244.0,1,7:56,Julian Reese makes 1-foot layup (Bilal Coulibaly assists),2,False,8,2,6,0.939,0.933,-0.005999999999999894,0.96,0.96,0.0,-0.005999999999999894
2026-03-29 22:18:49+00:00,257.0,1,7:43,Scoot Henderson makes 19-foot pullup jump shot,2,True,10,2,8,0.933,0.939,0.005999999999999894,0.96,0.95,-0.010000000000000009,0.015999999999999903
2026-03-29 22:19:54+00:00,305.0,1,6:55,Bub Carrington makes 19-foot pullup jump shot (Julian Reese assists),2,False,10,4,6,0.939,0.932,-0.006999999999999895,0.95,0.96,0.010000000000000009,-0.016999999999999904
2026-03-29 22:20:17+00:00,328.0,1,6:32,Bub Carrington makes 20-foot fade away jump shot,2,False,10,6,4,0.925,0.916,-0.009000000000000008,0.96,0.96,0.0,-0.009000000000000008
2026-03-29 22:21:27+00:00,340.0,1,6:20,Deni Avdija makes driving layup (Scoot Henderson assists),2,True,12,6,6,0.917,0.924,0.007000000000000006,0.94,0.94,0.0,0.007000000000000006
2026-03-29 22:23:38+00:00,340.0,1,6:20,Deni Avdija makes free throw 1 of 1,1,True,13,6,7,0.924,0.931,0.007000000000000006,0.95,0.94,-0.010000000000000009,0.017000000000000015
2026-03-29 22:24:31+00:00,383.0,1,5:37,Deni Avdija makes two point shot (Matisse Thybulle assists),2,True,15,6,9,0.938,0.944,0.006000000000000005,0.94,0.95,0.010000000000000009,-0.0040000000000000036
2026-03-29 22:24:44+00:00,396.0,1,5:24,Sharife Cooper makes two point shot,2,False,15,8,7,0.944,0.938,-0.006000000000000005,0.95,0.95,0.0,-0.006000000000000005
2026-03-29 22:28:56+00:00,470.0,1,4:10,Robert Williams III makes 2-foot layup (Scoot Henderson assists),2,True,17,8,9,0.937,0.943,0.005999999999999894,0.95,0.96,0.010000000000000009,-0.004000000000000115
2026-03-29 22:30:00+00:00,534.0,1,3:06,Matisse Thybulle makes 2-foot two point shot,2,True,19,8,11,0.949,0.954,0.0050000000000000044,0.96,0.96,0.0,0.0050000000000000044
2026-03-29 22:31:01+00:00,595.0,1,2:05,Sharife Cooper makes 17-foot step back jumpshot,2,False,19,10,9,0.954,0.948,-0.006000000000000005,0.96,0.96,0.0,-0.006000000000000005
2026-03-29 22:31:47+00:00,614.0,1,1:46,Toumani Camara makes free throw 1 of 2,1,True,20,10,10,0.956,0.957,0.0010000000000000009,0.96,0.96,0.0,0.0010000000000000009
2026-03-29 22:32:11+00:00,614.0,1,1:46,Toumani Camara makes free throw 2 of 2,1,True,21,10,11,0.957,0.953,-0.0040000000000000036,,0.96,,
2026-03-29 22:33:57+00:00,683.1,1,36.9,Scoot Henderson makes 12-foot turnaround jump shot,2,True,23,10,13,0.958,0.963,0.0050000000000000044,0.96,0.96,0.0,0.0050000000000000044
2026-03-29 22:34:20+00:00,698.5,1,21.5,Anthony Gill makes 2-foot turnaround jump shot,2,False,23,12,11,0.963,0.958,-0.0050000000000000044,0.97,0.97,0.0,-0.0050000000000000044
2026-03-29 22:35:12+00:00,706.3,1,13.7,Scoot Henderson makes free throw 2 of 2,1,True,24,12,12,0.958,0.958,0.0,,0.96,,
2026-03-29 22:35:47+00:00,718.7,1,1.3,Will Riley makes 32-foot three pointer (Justin Champagnie assists),3,False,24,15,9,0.949,0.948,-0.0010000000000000009,,0.96,,
2026-03-29 22:39:10+00:00,732.0,2,11:48,Will Riley makes technical free throw,1,False,24,16,8,0.942,0.933,-0.008999999999999897,,0.96,,
2026-03-29 22:40:42+00:00,805.0,2,10:35,Jamir Watkins makes two point shot,2,False,24,18,6,0.932,0.924,-0.008000000000000007,0.96,0.96,0.0,-0.008000000000000007
2026-03-29 22:42:13+00:00,846.0,2,9:54,Anthony Gill makes 4-foot driving floating jump shot (Leaky Black assists),2,False,24,20,4,0.915,0.905,-0.010000000000000009,0.94,0.95,0.010000000000000009,-0.020000000000000018
2026-03-29 22:45:43+00:00,880.0,2,9:20,Leaky Black makes 13-foot pullup jump shot,2,False,24,22,2,0.892,0.881,-0.01100000000000001,0.9299999999999999,0.9299999999999999,0.0,-0.01100000000000001
2026-03-29 22:46:37+00:00,907.0,2,8:53,Deni Avdija makes 1-foot two point shot (Jrue Holiday assists),2,True,26,22,4,0.88,0.891,0.01100000000000001,0.92,0.9299999999999999,0.009999999999999898,0.001000000000000112
2026-03-29 22:47:00+00:00,930.0,2,8:30,Will Riley makes 8-foot driving floating jump shot,2,False,26,24,2,0.891,0.879,-0.01200000000000001,0.9299999999999999,0.9299999999999999,0.0,-0.01200000000000001
2026-03-29 22:47:12+00:00,943.0,2,8:17,Donovan Clingan makes driving layup (Jrue Holiday assists),2,True,28,24,4,0.879,0.89,0.01100000000000001,0.92,0.9299999999999999,0.009999999999999898,0.001000000000000112
2026-03-29 22:48:05+00:00,966.0,2,7:54,Anthony Gill makes driving layup (Julian Reese assists),2,False,28,26,2,0.89,0.877,-0.013000000000000012,0.9299999999999999,0.92,-0.009999999999999898,-0.0030000000000001137
2026-03-29 22:48:18+00:00,977.0,2,7:43,Deni Avdija makes driving layup,2,True,30,26,4,0.877,0.889,0.01200000000000001,0.92,0.92,0.0,0.01200000000000001
