play_wallclock_utc,game_seconds_elapsed,period,game_clock,play_text,score_value,scoring_team_is_fav,fav_score_after,dog_score_after,score_margin_after,fav_wp_before,fav_wp_after,wp_delta,kalshi_price_before,kalshi_price_after,kalshi_price_delta,wp_vs_kalshi_reaction_diff
2026-04-15 23:41:21+00:00,11.0,1,11:49,Adem Bona makes free throw 1 of 2,1,True,1,0,1,0.584,0.609,0.025000000000000022,0.5,0.5,0.0,0.025000000000000022
2026-04-15 23:41:37+00:00,11.0,1,11:49,Adem Bona makes free throw 2 of 2,1,True,2,0,2,0.609,0.591,-0.018000000000000016,0.5,0.51,0.010000000000000009,-0.028000000000000025
2026-04-15 23:42:46+00:00,71.0,1,10:49,Desmond Bane makes 16-foot pullup jump shot (Jalen Suggs assists),2,False,2,2,0,0.591,0.564,-0.027000000000000024,0.53,0.51,-0.020000000000000018,-0.007000000000000006
2026-04-15 23:43:30+00:00,96.0,1,10:24,Kelly Oubre Jr. makes 27-foot three point jumper (Paul George assists),3,True,5,2,3,0.564,0.616,0.052000000000000046,0.51,0.55,0.040000000000000036,0.01200000000000001
2026-04-15 23:43:42+00:00,108.0,1,10:12,Paolo Banchero makes 1-foot two point shot,2,False,5,4,1,0.616,0.593,-0.02300000000000002,0.53,0.53,0.0,-0.02300000000000002
2026-04-15 23:44:09+00:00,136.0,1,9:44,Wendell Carter Jr. makes two point shot,2,False,5,6,-1,0.564,0.54,-0.02399999999999991,0.51,0.5,-0.010000000000000009,-0.013999999999999901
2026-04-15 23:44:20+00:00,147.0,1,9:33,Kelly Oubre Jr. makes 26-foot three point jumper (Tyrese Maxey assists),3,True,8,6,2,0.54,0.59,0.04999999999999993,0.51,0.52,0.010000000000000009,0.039999999999999925
2026-04-15 23:44:48+00:00,174.0,1,9:06,Tyrese Maxey makes 18-foot fade away jump shot,2,True,10,6,4,0.614,0.639,0.025000000000000022,0.53,0.54,0.010000000000000009,0.015000000000000013
2026-04-15 23:46:24+00:00,198.0,1,8:42,Paolo Banchero makes free throw 1 of 2,1,False,10,7,3,0.603,0.597,-0.006000000000000005,0.55,0.53,-0.020000000000000018,0.014000000000000012
2026-04-15 23:46:41+00:00,198.0,1,8:42,Paolo Banchero makes free throw 2 of 2,1,False,10,8,2,0.597,0.616,0.019000000000000017,0.53,0.53,0.0,0.019000000000000017
2026-04-15 23:47:54+00:00,223.0,1,8:17,Desmond Bane makes 27-foot three point jumper (Paolo Banchero assists),3,False,10,11,-1,0.61,0.539,-0.07099999999999995,0.54,0.53,-0.010000000000000009,-0.06099999999999994
2026-04-15 23:48:22+00:00,251.0,1,7:49,VJ Edgecombe makes two point shot (Paul George assists),2,True,12,11,1,0.539,0.564,0.02499999999999991,0.51,0.52,0.010000000000000009,0.014999999999999902
2026-04-15 23:49:06+00:00,272.0,1,7:28,Jamal Cain makes 24-foot three point jumper (Desmond Bane assists),3,False,12,14,-2,0.566,0.513,-0.052999999999999936,0.51,0.49,-0.020000000000000018,-0.03299999999999992
2026-04-15 23:55:27+00:00,326.0,1,6:34,Tyrese Maxey makes free throw 1 of 2,1,True,13,14,-1,0.55,0.557,0.007000000000000006,0.47,0.48,0.010000000000000009,-0.0030000000000000027
2026-04-15 23:55:49+00:00,326.0,1,6:34,Tyrese Maxey makes free throw 2 of 2,1,True,14,14,0,0.557,0.538,-0.019000000000000017,0.49,0.5,0.010000000000000009,-0.029000000000000026
2026-04-15 23:57:55+00:00,407.0,1,5:13,Andre Drummond makes layup (Paul George assists),2,True,16,14,2,0.563,0.589,0.026000000000000023,0.5,0.54,0.040000000000000036,-0.014000000000000012
2026-04-15 23:58:20+00:00,432.0,1,4:48,Paolo Banchero makes driving layup,2,False,16,16,0,0.589,0.562,-0.026999999999999913,0.56,0.54,-0.020000000000000018,-0.006999999999999895
2026-04-16 00:00:44+00:00,509.0,1,3:31,Tristan da Silva makes two point shot (Anthony Black assists),2,False,16,18,-2,0.535,0.507,-0.028000000000000025,0.52,0.5,-0.020000000000000018,-0.008000000000000007
2026-04-16 00:00:52+00:00,516.0,1,3:24,Tyrese Maxey makes 8-foot two point shot,2,True,18,18,0,0.507,0.535,0.028000000000000025,0.5,0.5,0.0,0.028000000000000025
2026-04-16 00:01:48+00:00,561.0,1,2:39,Paolo Banchero makes 9-foot two point shot,2,False,18,20,-2,0.534,0.505,-0.029000000000000026,0.51,0.5,-0.010000000000000009,-0.019000000000000017
2026-04-16 00:02:17+00:00,590.0,1,2:10,Tyrese Maxey makes 30-foot three point jumper (Quentin Grimes assists),3,True,21,20,1,0.504,0.561,0.05700000000000005,0.49,0.52,0.030000000000000027,0.027000000000000024
2026-04-16 00:06:34+00:00,620.0,1,1:40,Dominick Barlow makes dunk (Andre Drummond assists),2,True,23,20,3,0.593,0.617,0.02400000000000002,0.54,0.54,0.0,0.02400000000000002
2026-04-16 00:06:58+00:00,644.0,1,1:16,Tristan da Silva makes 11-foot two point shot (Franz Wagner assists),2,False,23,22,1,0.617,0.593,-0.02400000000000002,0.54,0.54,0.0,-0.02400000000000002
2026-04-16 00:08:02+00:00,683.6,1,36.4,Andre Drummond makes tip in dunk,2,True,25,22,3,0.594,0.618,0.02400000000000002,0.53,0.53,0.0,0.02400000000000002
2026-04-16 00:08:56+00:00,693.9,1,26.1,Desmond Bane makes free throw 1 of 2,1,False,25,23,2,0.576,0.569,-0.007000000000000006,0.54,0.52,-0.020000000000000018,0.013000000000000012
2026-04-16 00:09:21+00:00,693.9,1,26.1,Desmond Bane makes free throw 2 of 2,1,False,25,24,1,0.569,0.594,0.025000000000000022,0.52,0.53,0.010000000000000009,0.015000000000000013
2026-04-16 00:09:49+00:00,718.2,1,1.8,Kelly Oubre Jr. makes 25-foot three point jumper (Tyrese Maxey assists),3,True,28,24,4,0.594,0.649,0.05500000000000005,0.53,0.55,0.020000000000000018,0.03500000000000003
2026-04-16 00:13:54+00:00,741.0,2,11:39,Franz Wagner makes 9-foot driving floating jump shot,2,False,28,26,2,0.656,0.619,-0.03700000000000003,0.5700000000000001,0.58,0.009999999999999898,-0.04699999999999993
2026-04-16 00:14:17+00:00,764.0,2,11:16,Paul George makes 19-foot step back jumpshot,2,True,30,26,4,0.619,0.647,0.028000000000000025,0.5700000000000001,0.5700000000000001,0.0,0.028000000000000025
