play_wallclock_utc,game_seconds_elapsed,period,game_clock,play_text,score_value,scoring_team_is_fav,fav_score_after,dog_score_after,score_margin_after,fav_wp_before,fav_wp_after,wp_delta,kalshi_price_before,kalshi_price_after,kalshi_price_delta,wp_vs_kalshi_reaction_diff
2026-02-26 01:12:22+00:00,48.0,1,11:12,Russell Westbrook makes 8-foot fade away jump shot,2,False,0,2,-2,0.823,0.805,-0.017999999999999905,0.86,0.87,0.010000000000000009,-0.027999999999999914
2026-02-26 01:13:38+00:00,115.0,1,10:05,Alperen Sengun makes driving layup (Tari Eason assists),2,True,2,2,0,0.802,0.82,0.017999999999999905,0.85,0.86,0.010000000000000009,0.007999999999999896
2026-02-26 01:15:11+00:00,174.0,1,9:06,Kevin Durant makes running layup (Reed Sheppard assists),2,True,4,2,2,0.83,0.845,0.015000000000000013,0.86,0.88,0.020000000000000018,-0.0050000000000000044
2026-02-26 01:15:39+00:00,202.0,1,8:38,Kevin Durant makes two point shot,2,True,6,2,4,0.857,0.869,0.01200000000000001,0.89,0.88,-0.010000000000000009,0.02200000000000002
2026-02-26 01:16:49+00:00,238.0,1,8:02,Russell Westbrook makes 16-foot pullup jump shot (DeMar DeRozan assists),2,False,6,4,2,0.869,0.858,-0.01100000000000001,0.88,0.89,0.010000000000000009,-0.02100000000000002
2026-02-26 01:18:04+00:00,289.0,1,7:11,Alperen Sengun makes 6-foot two point shot,2,True,8,4,4,0.856,0.867,0.01100000000000001,0.87,0.88,0.010000000000000009,0.0010000000000000009
2026-02-26 01:18:17+00:00,302.0,1,6:58,Maxime Raynaud makes 5-foot floating jump shot (DeMar DeRozan assists),2,False,8,6,2,0.867,0.856,-0.01100000000000001,0.88,0.88,0.0,-0.01100000000000001
2026-02-26 01:18:37+00:00,323.0,1,6:37,Reed Sheppard makes 28-foot three point jumper (Alperen Sengun assists),3,True,11,6,5,0.856,0.878,0.02200000000000002,0.88,0.9,0.020000000000000018,0.0020000000000000018
2026-02-26 01:18:52+00:00,337.0,1,6:23,Russell Westbrook makes 16-foot pullup jump shot,2,False,11,8,3,0.878,0.867,-0.01100000000000001,0.89,0.88,-0.010000000000000009,-0.0010000000000000009
2026-02-26 01:19:11+00:00,357.0,1,6:03,Kevin Durant makes 23-foot three point jumper (Alperen Sengun assists),3,True,14,8,6,0.867,0.889,0.02200000000000002,0.88,0.89,0.010000000000000009,0.01200000000000001
