play_wallclock_utc,game_seconds_elapsed,period,game_clock,play_text,score_value,scoring_team_is_fav,fav_score_after,dog_score_after,score_margin_after,fav_wp_before,fav_wp_after,wp_delta,kalshi_price_before,kalshi_price_after,kalshi_price_delta,wp_vs_kalshi_reaction_diff
2026-04-12 22:12:05+00:00,53.0,1,11:07,Paul Reed makes 1-foot layup (Ausar Thompson assists),2,True,2,0,2,0.886,0.897,0.01100000000000001,0.91,0.92,0.010000000000000009,0.0010000000000000009
2026-04-12 22:12:18+00:00,67.0,1,10:53,Quenton Jackson makes layup (Ethan Thompson assists),2,False,2,2,0,0.897,0.885,-0.01200000000000001,0.91,0.92,0.010000000000000009,-0.02200000000000002
2026-04-12 22:12:33+00:00,81.0,1,10:39,Paul Reed makes 1-foot layup (Cade Cunningham assists),2,True,4,2,2,0.885,0.896,0.01100000000000001,0.91,0.92,0.010000000000000009,0.0010000000000000009
2026-04-12 22:13:49+00:00,139.0,1,9:41,Paul Reed makes running layup,2,True,6,2,4,0.903,0.912,0.009000000000000008,,0.9299999999999999,,
2026-04-12 22:17:32+00:00,175.0,1,9:05,Quenton Jackson makes running layup (Jalen Slawson assists),2,False,6,4,2,0.911,0.902,-0.009000000000000008,0.93,0.92,-0.010000000000000009,0.0010000000000000009
2026-04-12 22:17:56+00:00,198.0,1,8:42,Tobias Harris makes 26-foot three point jumper (Cade Cunningham assists),3,True,9,4,5,0.902,0.918,0.016000000000000014,,0.9299999999999999,,
2026-04-12 22:18:29+00:00,232.0,1,8:08,Paul Reed makes driving dunk (Duncan Robinson assists),2,True,11,4,7,0.926,0.933,0.007000000000000006,0.92,0.9299999999999999,0.009999999999999898,-0.0029999999999998916
2026-04-12 22:18:52+00:00,255.0,1,7:45,Kobe Brown makes 1-foot two point shot,2,False,11,6,5,0.933,0.926,-0.007000000000000006,0.94,0.93,-0.009999999999999898,0.0029999999999998916
2026-04-12 22:19:06+00:00,269.0,1,7:31,Tobias Harris makes driving layup (Cade Cunningham assists),2,True,13,6,7,0.926,0.933,0.007000000000000006,0.9299999999999999,0.93,1.1102230246251565e-16,0.006999999999999895
2026-04-12 22:19:48+00:00,280.0,1,7:20,Paul Reed makes free throw 1 of 2,1,True,14,6,8,0.947,0.949,0.0020000000000000018,0.94,0.94,0.0,0.0020000000000000018
2026-04-12 22:20:13+00:00,280.0,1,7:20,Paul Reed makes free throw 2 of 2,1,True,15,6,9,0.949,0.945,-0.0040000000000000036,0.94,0.95,0.010000000000000009,-0.014000000000000012
2026-04-12 22:21:11+00:00,322.0,1,6:38,Tobias Harris makes driving layup (Ausar Thompson assists),2,True,17,6,11,0.95,0.955,0.0050000000000000044,0.95,0.95,0.0,0.0050000000000000044
2026-04-12 22:21:49+00:00,336.0,1,6:24,Obi Toppin makes 25-foot three point jumper (Jay Huff assists),3,False,17,9,8,0.955,0.944,-0.01100000000000001,,0.95,,
2026-04-12 22:22:03+00:00,349.0,1,6:11,Paul Reed makes 5-foot two point shot (Cade Cunningham assists),2,True,19,9,10,0.944,0.95,0.006000000000000005,0.95,0.95,0.0,0.006000000000000005
2026-04-12 22:23:02+00:00,364.0,1,5:56,Kobe Brown makes free throw 2 of 3,1,False,19,10,9,0.95,0.9390000000000001,-0.010999999999999899,,0.95,,
