play_wallclock_utc,game_seconds_elapsed,period,game_clock,play_text,score_value,scoring_team_is_fav,fav_score_after,dog_score_after,score_margin_after,fav_wp_before,fav_wp_after,wp_delta,kalshi_price_before,kalshi_price_after,kalshi_price_delta,wp_vs_kalshi_reaction_diff
2026-03-12 23:41:32+00:00,18.0,1,11:42,Ben Saraf makes free throw 1 of 2,1,False,0,1,-1,0.808,0.796,-0.01200000000000001,0.91,0.91,0.0,-0.01200000000000001
2026-03-12 23:41:48+00:00,18.0,1,11:42,Ben Saraf makes free throw 2 of 2,1,False,0,2,-2,0.796,0.808,0.01200000000000001,0.91,0.91,0.0,0.01200000000000001
2026-03-12 23:42:08+00:00,36.0,1,11:24,Nickeil Alexander-Walker makes 23-foot three point jumper (Corey Kispert assists),3,True,3,2,1,0.808,0.837,0.028999999999999915,0.91,0.92,0.010000000000000009,0.018999999999999906
2026-03-12 23:42:24+00:00,53.0,1,11:07,Nic Claxton makes driving layup (Ben Saraf assists),2,False,3,4,-1,0.837,0.822,-0.015000000000000013,0.92,0.91,-0.010000000000000009,-0.0050000000000000044
2026-03-12 23:44:32+00:00,152.0,1,9:28,Jalen Johnson makes 25-foot three point jumper (Corey Kispert assists),3,True,6,4,2,0.818,0.846,0.028000000000000025,0.91,0.92,0.010000000000000009,0.018000000000000016
2026-03-12 23:44:52+00:00,172.0,1,9:08,Danny Wolf makes 25-foot three pointer (Nic Claxton assists),3,False,6,7,-1,0.846,0.817,-0.029000000000000026,0.92,0.91,-0.010000000000000009,-0.019000000000000017
2026-03-12 23:45:07+00:00,187.0,1,8:53,Onyeka Okongwu makes 9-foot two point shot (Jalen Johnson assists),2,True,8,7,1,0.817,0.831,0.014000000000000012,0.91,0.92,0.010000000000000009,0.0040000000000000036
2026-03-12 23:46:04+00:00,230.0,1,8:10,Corey Kispert makes 26-foot three point jumper (Nickeil Alexander-Walker assists),3,True,11,7,4,0.844,0.869,0.025000000000000022,0.92,0.9299999999999999,0.009999999999999898,0.015000000000000124
2026-03-12 23:51:00+00:00,300.0,1,7:00,Gabe Vincent makes 23-foot three point jumper (Zaccharie Risacher assists),3,True,14,7,7,0.879,0.9,0.02100000000000002,0.9299999999999999,0.94,0.010000000000000009,0.01100000000000001
2026-03-12 23:51:25+00:00,326.0,1,6:34,Zaccharie Risacher makes 23-foot running jump shot (Corey Kispert assists),3,True,17,7,10,0.91,0.926,0.016000000000000014,0.94,0.95,0.010000000000000009,0.006000000000000005
2026-03-12 23:51:44+00:00,345.0,1,6:15,Drake Powell makes 23-foot three point jumper (Noah Clowney assists),3,False,17,10,7,0.926,0.91,-0.016000000000000014,0.95,0.96,0.010000000000000009,-0.026000000000000023
2026-03-12 23:52:16+00:00,376.0,1,5:44,Ben Saraf makes driving layup,2,False,17,12,5,0.899,0.89,-0.009000000000000008,0.95,0.9299999999999999,-0.020000000000000018,0.01100000000000001
2026-03-12 23:53:01+00:00,395.0,1,5:25,Onyeka Okongwu makes 6-foot two point shot (Gabe Vincent assists),2,True,19,12,7,0.889,0.899,0.010000000000000009,0.94,0.94,0.0,0.010000000000000009
2026-03-12 23:53:45+00:00,438.0,1,4:42,Zaccharie Risacher makes 1-foot alley oop dunk (Gabe Vincent assists),2,True,21,12,9,0.909,0.916,0.007000000000000006,0.95,0.95,0.0,0.007000000000000006
2026-03-12 23:54:15+00:00,469.0,1,4:11,Danny Wolf makes 5-foot driving floating jump shot,2,False,21,14,7,0.916,0.908,-0.008000000000000007,0.96,0.94,-0.020000000000000018,0.01200000000000001
2026-03-12 23:54:27+00:00,480.0,1,4:00,Jalen Johnson makes 1-foot driving dunk,2,True,23,14,9,0.908,0.916,0.008000000000000007,,0.94,,
2026-03-12 23:57:50+00:00,500.0,1,3:40,Terance Mann makes 16-foot step back jumpshot,2,False,23,16,7,0.916,0.908,-0.008000000000000007,0.94,0.94,0.0,-0.008000000000000007
2026-03-12 23:58:49+00:00,528.0,1,3:12,Zaccharie Risacher makes 25-foot three point jumper (Jonathan Kuminga assists),3,True,26,16,10,0.908,0.925,0.017000000000000015,0.95,0.94,-0.010000000000000009,0.027000000000000024
2026-03-12 23:59:45+00:00,548.0,1,2:52,Terance Mann makes free throw 1 of 2,1,False,26,17,9,0.911,0.909,-0.0020000000000000018,,0.94,,
2026-03-13 00:00:06+00:00,548.0,1,2:52,Terance Mann makes free throw 2 of 2,1,False,26,18,8,0.909,0.916,0.007000000000000006,0.94,0.95,0.010000000000000009,-0.0030000000000000027
2026-03-13 00:01:27+00:00,581.0,1,2:19,Jonathan Kuminga makes free throw 2 of 2,1,True,27,18,9,0.917,0.917,0.0,0.94,0.95,0.010000000000000009,-0.010000000000000009
2026-03-13 00:02:45+00:00,630.0,1,1:30,Josh Minott makes 25-foot three point jumper (Tyson Etienne assists),3,False,27,21,6,0.917,0.895,-0.02200000000000002,0.95,,,
2026-03-13 00:05:06+00:00,662.9,1,57.1,Nickeil Alexander-Walker makes free throw 1 of 2,1,True,28,21,7,0.912,0.914,0.0020000000000000018,0.9299999999999999,0.9299999999999999,0.0,0.0020000000000000018
2026-03-13 00:05:20+00:00,662.9,1,57.1,Nickeil Alexander-Walker makes free throw 2 of 2,1,True,29,21,8,0.914,0.905,-0.009000000000000008,0.9299999999999999,0.94,0.010000000000000009,-0.019000000000000017
2026-03-13 00:06:22+00:00,690.7,1,29.3,Zaccharie Risacher makes free throw 1 of 2,1,True,30,21,9,0.929,0.931,0.0020000000000000018,0.95,0.94,-0.010000000000000009,0.01200000000000001
2026-03-13 00:15:21+00:00,802.0,2,10:38,Ben Saraf makes 8-foot driving floating jump shot (Nic Claxton assists),2,False,30,23,7,0.915,0.905,-0.010000000000000009,0.9299999999999999,0.93,1.1102230246251565e-16,-0.01000000000000012
2026-03-13 00:15:40+00:00,821.0,2,10:19,Drake Powell makes running layup,2,False,30,25,5,0.893,0.882,-0.01100000000000001,0.93,0.91,-0.020000000000000018,0.009000000000000008
2026-03-13 00:15:46+00:00,827.0,2,10:13,CJ McCollum makes driving layup (Corey Kispert assists),2,True,32,25,7,0.882,0.893,0.01100000000000001,0.93,0.93,0.0,0.01100000000000001
2026-03-13 00:16:40+00:00,845.0,2,9:55,Drake Powell makes free throw 1 of 2,1,False,32,26,6,0.874,0.87,-0.0040000000000000036,0.92,0.93,0.010000000000000009,-0.014000000000000012
2026-03-13 00:17:02+00:00,845.0,2,9:55,Drake Powell makes free throw 2 of 2,1,False,32,27,5,0.87,0.881,0.01100000000000001,0.93,0.93,0.0,0.01100000000000001
