play_wallclock_utc,game_seconds_elapsed,period,game_clock,play_text,score_value,scoring_team_is_fav,fav_score_after,dog_score_after,score_margin_after,fav_wp_before,fav_wp_after,wp_delta,kalshi_price_before,kalshi_price_after,kalshi_price_delta,wp_vs_kalshi_reaction_diff
2026-03-10 23:41:32+00:00,16.0,1,11:44,Duncan Robinson makes 24-foot three point jumper (Cade Cunningham assists),3,True,3,0,3,0.859,0.882,0.02300000000000002,0.9,0.9,0.0,0.02300000000000002
2026-03-10 23:41:54+00:00,38.0,1,11:22,Michael Porter Jr. makes 13-foot fade away jump shot (Noah Clowney assists),2,False,3,2,1,0.882,0.873,-0.009000000000000008,0.9,0.9,0.0,-0.009000000000000008
2026-03-10 23:42:12+00:00,52.0,1,11:08,Marcus Sasser makes 25-foot three point step back jumpshot (Duncan Robinson assists),3,True,6,2,4,0.873,0.891,0.018000000000000016,0.91,0.92,0.010000000000000009,0.008000000000000007
2026-03-10 23:42:32+00:00,76.0,1,10:44,Michael Porter Jr. makes 18-foot pullup jump shot,2,False,6,4,2,0.891,0.871,-0.020000000000000018,0.91,0.91,0.0,-0.020000000000000018
2026-03-10 23:42:51+00:00,95.0,1,10:25,Duncan Robinson makes two point shot,2,True,8,4,4,0.871,0.88,0.009000000000000008,0.92,0.91,-0.010000000000000009,0.019000000000000017
2026-03-10 23:43:23+00:00,126.0,1,9:54,Jalen Duren makes two point shot,2,True,10,4,6,0.891,0.899,0.008000000000000007,0.9299999999999999,0.93,1.1102230246251565e-16,0.007999999999999896
2026-03-10 23:44:53+00:00,164.0,1,9:16,Michael Porter Jr. makes free throw 1 of 3,1,False,10,5,5,0.883,0.88,-0.0030000000000000027,0.92,0.92,0.0,-0.0030000000000000027
2026-03-10 23:45:04+00:00,164.0,1,9:16,Michael Porter Jr. makes free throw 2 of 3,1,False,10,6,4,0.88,0.869,-0.01100000000000001,0.91,0.93,0.020000000000000018,-0.031000000000000028
2026-03-10 23:45:15+00:00,164.0,1,9:16,Michael Porter Jr. makes free throw 3 of 3,1,False,10,7,3,0.869,0.879,0.010000000000000009,0.92,0.91,-0.010000000000000009,0.020000000000000018
2026-03-10 23:45:53+00:00,185.0,1,8:55,Cade Cunningham makes driving layup,2,True,12,7,5,0.884,0.898,0.014000000000000012,0.91,0.93,0.020000000000000018,-0.006000000000000005
2026-03-10 23:46:17+00:00,206.0,1,8:34,Jalen Duren makes running layup (Cade Cunningham assists),2,True,14,7,7,0.907,0.916,0.009000000000000008,0.92,0.92,0.0,0.009000000000000008
2026-03-10 23:46:48+00:00,206.0,1,8:34,Jalen Duren makes free throw 1 of 1,1,True,15,7,8,0.929,0.923,-0.006000000000000005,0.9299999999999999,0.9299999999999999,0.0,-0.006000000000000005
2026-03-10 23:47:09+00:00,225.0,1,8:15,Michael Porter Jr. makes 19-foot pullup jump shot (Nic Claxton assists),2,False,15,9,6,0.923,0.915,-0.008000000000000007,0.94,0.94,0.0,-0.008000000000000007
2026-03-10 23:47:23+00:00,240.0,1,8:00,Tobias Harris makes 2-foot layup (Jalen Duren assists),2,True,17,9,8,0.915,0.923,0.008000000000000007,0.9299999999999999,0.9299999999999999,0.0,0.008000000000000007
2026-03-10 23:48:06+00:00,254.0,1,7:46,Noah Clowney makes free throw 1 of 2,1,False,17,10,7,0.911,0.908,-0.0030000000000000027,0.94,0.9299999999999999,-0.010000000000000009,0.007000000000000006
2026-03-10 23:48:23+00:00,254.0,1,7:46,Noah Clowney makes free throw 2 of 2,1,False,17,11,6,0.908,0.915,0.007000000000000006,0.95,0.9299999999999999,-0.020000000000000018,0.027000000000000024
2026-03-10 23:48:33+00:00,262.0,1,7:38,Jalen Duren makes layup (Cade Cunningham assists),2,True,19,11,8,0.915,0.923,0.008000000000000007,0.9299999999999999,0.94,0.010000000000000009,-0.0020000000000000018
2026-03-10 23:53:20+00:00,332.0,1,6:28,Jalen Duren makes 2-foot dunk (Cade Cunningham assists),2,True,21,11,10,0.9299999999999999,0.937,0.007000000000000117,0.95,0.95,0.0,0.007000000000000117
2026-03-10 23:54:00+00:00,372.0,1,5:48,Nolan Traore makes 5-foot two point shot (Michael Porter Jr. assists),2,False,21,13,8,0.937,0.9299999999999999,-0.007000000000000117,0.95,0.96,0.010000000000000009,-0.017000000000000126
2026-03-10 23:54:15+00:00,387.0,1,5:33,Jalen Duren makes dunk (Tobias Harris assists),2,True,23,13,10,0.9299999999999999,0.937,0.007000000000000117,0.96,0.95,-0.010000000000000009,0.017000000000000126
2026-03-10 23:54:37+00:00,409.0,1,5:11,Cade Cunningham makes layup (Tobias Harris assists),2,True,25,13,12,0.944,0.949,0.0050000000000000044,0.96,0.96,0.0,0.0050000000000000044
2026-03-10 23:58:21+00:00,421.0,1,4:59,Nic Claxton makes free throw 1 of 2,1,False,25,14,11,0.94,0.938,-0.0020000000000000018,0.95,0.95,0.0,-0.0020000000000000018
2026-03-10 23:58:36+00:00,421.0,1,4:59,Nic Claxton makes free throw 2 of 2,1,False,25,15,10,0.938,0.943,0.0050000000000000044,0.96,0.96,0.0,0.0050000000000000044
2026-03-10 23:58:53+00:00,437.0,1,4:43,Ronald Holland II makes driving layup (Jalen Duren assists),2,True,27,15,12,0.943,0.949,0.006000000000000005,0.95,0.97,0.020000000000000018,-0.014000000000000012
2026-03-10 23:59:40+00:00,448.0,1,4:32,Drake Powell makes free throw 1 of 2,1,False,27,16,11,0.9390000000000001,0.938,-0.001000000000000112,0.95,0.95,0.0,-0.001000000000000112
2026-03-11 00:00:04+00:00,448.0,1,4:32,Drake Powell makes free throw 2 of 2,1,False,27,17,10,0.938,0.943,0.0050000000000000044,0.96,0.95,-0.010000000000000009,0.015000000000000013
2026-03-11 00:00:40+00:00,482.0,1,3:58,Cade Cunningham makes 24-foot three pointer,3,True,30,17,13,0.943,0.954,0.01100000000000001,0.96,0.97,0.010000000000000009,0.0010000000000000009
2026-03-11 00:04:42+00:00,509.0,1,3:31,Cade Cunningham makes 26-foot three point jumper (Kevin Huerter assists),3,True,33,17,16,0.959,0.968,0.009000000000000008,0.97,0.97,0.0,0.009000000000000008
2026-03-11 00:04:58+00:00,524.0,1,3:16,Ben Saraf makes 1-foot two point shot,2,False,33,19,14,0.968,0.964,-0.0040000000000000036,0.96,0.96,0.0,-0.0040000000000000036
2026-03-11 00:06:29+00:00,559.0,1,2:41,Ben Saraf makes free throw 1 of 2,1,False,33,20,13,0.951,0.95,-0.0010000000000000009,0.96,0.97,0.010000000000000009,-0.01100000000000001
2026-03-11 00:06:45+00:00,559.0,1,2:41,Ben Saraf makes free throw 2 of 2,1,False,33,21,12,0.95,0.954,0.0040000000000000036,0.96,0.97,0.010000000000000009,-0.006000000000000005
2026-03-11 00:08:12+00:00,610.0,1,1:50,Kevin Huerter makes tip shot,2,True,35,21,14,0.954,0.959,0.0050000000000000044,0.95,0.95,0.0,0.0050000000000000044
2026-03-11 00:08:28+00:00,626.0,1,1:34,Jalen Wilson makes driving layup (Chaney Johnson assists),2,False,35,23,12,0.959,0.954,-0.0050000000000000044,0.95,0.95,0.0,-0.0050000000000000044
2026-03-11 00:09:22+00:00,650.0,1,1:10,Ben Saraf makes free throw 1 of 2,1,False,35,24,11,0.938,0.9359999999999999,-0.0020000000000000018,0.95,0.95,0.0,-0.0020000000000000018
