play_wallclock_utc,game_seconds_elapsed,period,game_clock,play_text,score_value,scoring_team_is_fav,fav_score_after,dog_score_after,score_margin_after,fav_wp_before,fav_wp_after,wp_delta,kalshi_price_before,kalshi_price_after,kalshi_price_delta,wp_vs_kalshi_reaction_diff
2026-04-11 00:13:18+00:00,20.0,1,11:40,Myles Turner makes 24-foot three point step back jumpshot (Taurean Prince assists),3,True,3,0,3,0.73,0.769,0.039000000000000035,0.8200000000000001,0.83,0.009999999999999898,0.029000000000000137
2026-04-11 00:14:27+00:00,84.0,1,10:36,Tyson Etienne makes 25-foot running pullup jump shot (E.J. Liddell assists),3,False,3,3,0,0.767,0.728,-0.039000000000000035,0.83,0.83,0.0,-0.039000000000000035
2026-04-11 00:14:47+00:00,104.0,1,10:16,Ousmane Dieng makes 21-foot pullup jump shot (Myles Turner assists),2,True,5,3,2,0.728,0.75,0.02200000000000002,,0.8200000000000001,,
2026-04-11 00:15:09+00:00,126.0,1,9:54,Cormac Ryan makes running layup,2,True,7,3,4,0.767,0.784,0.017000000000000015,0.8200000000000001,0.83,0.009999999999999898,0.007000000000000117
2026-04-11 00:15:36+00:00,153.0,1,9:27,Cormac Ryan makes 23-foot three point jumper (Myles Turner assists),3,True,10,3,7,0.803,0.834,0.030999999999999917,0.85,0.87,0.020000000000000018,0.010999999999999899
2026-04-11 00:16:04+00:00,182.0,1,8:58,Cormac Ryan makes driving layup (Ousmane Dieng assists),2,True,12,3,9,0.846,0.86,0.014000000000000012,0.86,0.87,0.010000000000000009,0.0040000000000000036
2026-04-11 00:16:27+00:00,204.0,1,8:36,AJ Green makes 25-foot running pullup jump shot (Taurean Prince assists),3,True,15,3,12,0.873,0.895,0.02200000000000002,0.89,0.89,0.0,0.02200000000000002
2026-04-11 00:17:55+00:00,267.0,1,7:33,Tyson Etienne makes 24-foot running jump shot (Malachi Smith assists),3,False,15,6,9,0.895,0.873,-0.02200000000000002,0.92,0.92,0.0,-0.02200000000000002
2026-04-11 00:18:33+00:00,305.0,1,6:55,Taurean Prince makes 23-foot three point step back jumpshot (Cormac Ryan assists),3,True,18,6,12,0.873,0.896,0.02300000000000002,0.9,0.91,0.010000000000000009,0.013000000000000012
2026-04-11 00:19:01+00:00,331.0,1,6:29,Cormac Ryan makes 24-foot running jump shot (Ousmane Dieng assists),3,True,21,6,15,0.907,0.924,0.017000000000000015,0.91,0.93,0.020000000000000018,-0.0030000000000000027
2026-04-11 00:22:48+00:00,377.0,1,5:43,Trevon Scott makes 1-foot dunk (E.J. Liddell assists),2,False,21,8,13,0.925,0.917,-0.008000000000000007,0.93,0.9299999999999999,-1.1102230246251565e-16,-0.007999999999999896
2026-04-11 00:23:16+00:00,402.0,1,5:18,Myles Turner makes 11-foot two point shot (Ousmane Dieng assists),2,True,23,8,15,0.917,0.925,0.008000000000000007,0.9299999999999999,0.94,0.010000000000000009,-0.0020000000000000018
2026-04-11 00:24:23+00:00,430.0,1,4:50,Myles Turner makes 5-foot dunk (AJ Green assists),2,True,25,8,17,0.934,0.942,0.007999999999999896,0.9299999999999999,0.94,0.010000000000000009,-0.002000000000000113
2026-04-11 00:24:45+00:00,456.0,1,4:24,Jericho Sims makes 1-foot layup (AJ Green assists),2,True,27,8,19,0.949,0.955,0.006000000000000005,0.96,0.96,0.0,0.006000000000000005
2026-04-11 00:25:35+00:00,456.0,1,4:24,Jericho Sims makes free throw 1 of 1,1,True,28,8,20,0.964,0.96,-0.0040000000000000036,0.96,0.96,0.0,-0.0040000000000000036
2026-04-11 00:26:25+00:00,475.0,1,4:05,Tyson Etienne makes free throw 1 of 2,1,False,28,9,19,0.951,0.95,-0.0010000000000000009,0.97,0.97,0.0,-0.0010000000000000009
2026-04-11 00:26:46+00:00,475.0,1,4:05,Tyson Etienne makes free throw 2 of 2,1,False,28,10,18,0.95,0.954,0.0040000000000000036,0.97,0.97,0.0,0.0040000000000000036
2026-04-11 00:26:57+00:00,486.0,1,3:54,Cormac Ryan makes 30-foot three point jumper (Jericho Sims assists),3,True,31,10,21,0.954,0.965,0.01100000000000001,0.97,0.98,0.010000000000000009,0.0010000000000000009
2026-04-11 00:27:20+00:00,510.0,1,3:30,Tyson Etienne makes 22-foot three point jumper,3,False,31,13,18,0.965,0.955,-0.010000000000000009,0.96,0.96,0.0,-0.010000000000000009
2026-04-11 00:27:32+00:00,522.0,1,3:18,Cormac Ryan makes 8-foot two point shot,2,True,33,13,20,0.955,0.961,0.006000000000000005,0.97,0.98,0.010000000000000009,-0.0040000000000000036
2026-04-11 00:31:25+00:00,567.0,1,2:33,Tyson Etienne makes 26-foot three point jumper (Jalen Wilson assists),3,False,33,16,17,0.962,0.95,-0.01200000000000001,,0.95,,
