play_wallclock_utc,game_seconds_elapsed,period,game_clock,play_text,score_value,scoring_team_is_fav,fav_score_after,dog_score_after,score_margin_after,fav_wp_before,fav_wp_after,wp_delta,kalshi_price_before,kalshi_price_after,kalshi_price_delta,wp_vs_kalshi_reaction_diff
2026-02-24 01:10:26+00:00,23.0,1,11:37,DeMar DeRozan makes 10-foot two point shot (Keegan Murray assists),2,False,0,2,-2,0.704,0.678,-0.025999999999999912,0.54,0.56,0.020000000000000018,-0.04599999999999993
2026-02-24 01:10:54+00:00,51.0,1,11:09,Maxime Raynaud makes 6-foot hook shot (DeMar DeRozan assists),2,False,0,4,-4,0.656,0.634,-0.02200000000000002,0.52,0.53,0.010000000000000009,-0.03200000000000003
2026-02-24 01:11:10+00:00,66.0,1,10:54,Jaylen Wells makes 10-foot pullup jump shot (Scotty Pippen Jr. assists),2,True,2,4,-2,0.634,0.655,0.02100000000000002,0.52,0.51,-0.010000000000000009,0.031000000000000028
2026-02-24 01:12:16+00:00,133.0,1,9:47,Maxime Raynaud makes 1-foot layup (Keegan Murray assists),2,False,2,6,-4,0.652,0.63,-0.02200000000000002,0.53,0.53,0.0,-0.02200000000000002
2026-02-24 01:12:38+00:00,155.0,1,9:25,Russell Westbrook makes 18-foot running pullup jump shot,2,False,2,8,-6,0.601,0.574,-0.027000000000000024,0.5,0.49,-0.010000000000000009,-0.017000000000000015
2026-02-24 01:12:49+00:00,166.0,1,9:14,Cam Spencer makes 26-foot three pointer (GG Jackson assists),3,True,5,8,-3,0.574,0.625,0.051000000000000045,0.5,0.51,0.010000000000000009,0.041000000000000036
2026-02-24 01:13:40+00:00,200.0,1,8:40,Cam Spencer makes 2-foot two point shot (Olivier-Maxence Prosper assists),2,True,7,8,-1,0.65,0.668,0.018000000000000016,0.53,0.53,0.0,0.018000000000000016
2026-02-24 01:16:42+00:00,241.0,1,7:59,Maxime Raynaud makes tip shot,2,False,7,10,-3,0.688,0.646,-0.041999999999999926,0.54,0.53,-0.010000000000000009,-0.03199999999999992
2026-02-24 01:16:58+00:00,256.0,1,7:44,GG Jackson makes 24-foot three point jumper (Scotty Pippen Jr. assists),3,True,10,10,0,0.668,0.694,0.025999999999999912,0.53,0.53,0.0,0.025999999999999912
2026-02-24 01:17:13+00:00,272.0,1,7:28,Keegan Murray makes 26-foot three point jumper (Maxime Raynaud assists),3,False,10,13,-3,0.693,0.645,-0.04799999999999993,0.55,0.55,0.0,-0.04799999999999993
2026-02-24 01:17:26+00:00,285.0,1,7:15,Olivier-Maxence Prosper makes layup (Cam Spencer assists),2,True,12,13,-1,0.645,0.666,0.02100000000000002,0.52,0.55,0.030000000000000027,-0.009000000000000008
2026-02-24 01:17:49+00:00,305.0,1,6:55,Precious Achiuwa makes two point shot,2,False,12,15,-3,0.665,0.643,-0.02200000000000002,0.53,0.53,0.0,-0.02200000000000002
2026-02-24 01:21:45+00:00,343.0,1,6:17,Maxime Raynaud makes 3-foot two point shot (Russell Westbrook assists),2,False,12,17,-5,0.617,0.591,-0.026000000000000023,0.53,0.53,0.0,-0.026000000000000023
