play_wallclock_utc,game_seconds_elapsed,period,game_clock,play_text,score_value,scoring_team_is_fav,fav_score_after,dog_score_after,score_margin_after,fav_wp_before,fav_wp_after,wp_delta,kalshi_price_before,kalshi_price_after,kalshi_price_delta,wp_vs_kalshi_reaction_diff
2026-03-11 02:12:13+00:00,29.0,1,11:31,Kon Knueppel makes 27-foot three point jumper (LaMelo Ball assists),3,True,3,0,3,0.646,0.692,0.04599999999999993,0.54,0.57,0.029999999999999916,0.016000000000000014
2026-03-11 02:12:48+00:00,63.0,1,10:57,Deni Avdija makes two point shot,2,False,3,2,1,0.6910000000000001,0.6739999999999999,-0.017000000000000126,0.6,0.6,0.0,-0.017000000000000126
2026-03-11 02:13:05+00:00,81.0,1,10:39,Kon Knueppel makes 26-foot three point jumper (Miles Bridges assists),3,True,6,2,4,0.6739999999999999,0.7110000000000001,0.037000000000000144,0.58,0.58,0.0,0.037000000000000144
2026-03-11 02:13:18+00:00,93.0,1,10:27,Donovan Clingan makes 25-foot three point jumper (Deni Avdija assists),3,False,6,5,1,0.7110000000000001,0.673,-0.038000000000000034,0.6,0.59,-0.010000000000000009,-0.028000000000000025
2026-03-11 02:13:51+00:00,106.0,1,10:14,Brandon Miller makes 25-foot three point jumper (Moussa Diabate assists),3,True,9,5,4,0.6699999999999999,0.712,0.04200000000000004,0.59,0.6,0.010000000000000009,0.03200000000000003
2026-03-11 02:14:05+00:00,121.0,1,9:59,Toumani Camara makes 22-foot three point jumper (Deni Avdija assists),3,False,9,8,1,0.712,0.671,-0.040999999999999925,0.61,0.59,-0.020000000000000018,-0.020999999999999908
2026-03-11 02:14:26+00:00,142.0,1,9:38,Brandon Miller makes 25-foot three point jumper (LaMelo Ball assists),3,True,12,8,4,0.671,0.712,0.040999999999999925,0.58,0.5800000000000001,1.1102230246251565e-16,0.040999999999999814
2026-03-11 02:14:44+00:00,160.0,1,9:20,Toumani Camara makes 24-foot three point jumper (Jrue Holiday assists),3,False,12,11,1,0.712,0.6699999999999999,-0.04200000000000004,0.6,0.59,-0.010000000000000009,-0.03200000000000003
2026-03-11 02:17:14+00:00,264.0,1,7:36,Donovan Clingan makes 2-foot dunk (Deni Avdija assists),2,False,12,13,-1,0.642,0.618,-0.02400000000000002,0.56,0.55,-0.010000000000000009,-0.014000000000000012
2026-03-11 02:17:35+00:00,285.0,1,7:15,Jerami Grant makes 23-foot running jump shot (Jrue Holiday assists),3,False,12,16,-4,0.593,0.54,-0.052999999999999936,0.55,0.53,-0.020000000000000018,-0.03299999999999992
2026-03-11 02:18:00+00:00,307.0,1,6:53,Deni Avdija makes 8-foot running pullup jump shot (Jrue Holiday assists),2,False,12,18,-6,0.514,0.484,-0.030000000000000027,0.51,0.51,0.0,-0.030000000000000027
2026-03-11 02:21:16+00:00,307.0,1,6:53,Deni Avdija makes free throw 1 of 1,1,False,12,19,-7,0.43700000000000006,0.45999999999999996,0.02299999999999991,0.48,0.48,0.0,0.02299999999999991
2026-03-11 02:22:01+00:00,350.0,1,6:10,Brandon Miller makes 26-foot running pullup jump shot (LaMelo Ball assists),3,True,15,19,-4,0.45799999999999996,0.51,0.052000000000000046,0.47,0.47,0.0,0.052000000000000046
2026-03-11 02:23:15+00:00,384.0,1,5:36,Jerami Grant makes free throw 1 of 2,1,False,15,20,-5,0.46799999999999997,0.45999999999999996,-0.008000000000000007,0.49,0.49,0.0,-0.008000000000000007
2026-03-11 02:23:44+00:00,384.0,1,5:36,Jerami Grant makes free throw 2 of 2,1,False,15,21,-6,0.45999999999999996,0.481,0.02100000000000002,0.5,0.49,-0.010000000000000009,0.031000000000000028
2026-03-11 02:24:06+00:00,401.0,1,5:19,Ryan Kalkbrenner makes 2-foot alley oop dunk (Brandon Miller assists),2,True,17,21,-4,0.481,0.506,0.025000000000000022,0.49,0.5,0.010000000000000009,0.015000000000000013
2026-03-11 02:24:18+00:00,413.0,1,5:07,Scoot Henderson makes 24-foot three point jumper (Jerami Grant assists),3,False,17,24,-7,0.506,0.45299999999999996,-0.05300000000000005,0.51,0.51,0.0,-0.05300000000000005
2026-03-11 02:26:57+00:00,529.0,1,3:11,Jerami Grant makes free throw 1 of 2,1,False,17,25,-8,0.374,0.368,-0.006000000000000005,0.45,0.44999999999999996,-5.551115123125783e-17,-0.00599999999999995
2026-03-11 02:30:21+00:00,529.0,1,3:11,Jerami Grant makes free throw 2 of 2,1,False,17,26,-9,0.368,0.39,0.02200000000000002,0.41000000000000003,0.41000000000000003,0.0,0.02200000000000002
2026-03-11 02:31:00+00:00,561.0,1,2:39,Ryan Kalkbrenner makes 4-foot layup (Josh Green assists),2,True,19,26,-7,0.388,0.41200000000000003,0.02400000000000002,0.41000000000000003,0.42000000000000004,0.010000000000000009,0.014000000000000012
2026-03-11 02:31:17+00:00,578.0,1,2:22,Scoot Henderson makes 24-foot three point jumper (Jerami Grant assists),3,False,19,29,-10,0.41200000000000003,0.357,-0.05500000000000005,0.46,0.45,-0.010000000000000009,-0.04500000000000004
2026-03-11 02:34:40+00:00,660.9,1,59.1,Ryan Kalkbrenner makes free throw 2 of 2,1,True,20,29,-9,0.352,0.35,-0.0020000000000000018,0.38,0.4,0.020000000000000018,-0.02200000000000002
2026-03-11 02:35:07+00:00,686.3,1,33.7,Scoot Henderson makes 29-foot running jump shot (Vit Krejci assists),3,False,20,32,-12,0.349,0.29300000000000004,-0.05599999999999994,0.4,0.38,-0.020000000000000018,-0.03599999999999992
2026-03-11 02:36:49+00:00,718.7,1,1.3,Deni Avdija makes 2-foot layup (Toumani Camara assists),2,False,20,34,-14,0.22899999999999998,0.241,0.01200000000000001,0.33,0.33,0.0,0.01200000000000001
2026-03-11 02:39:57+00:00,734.0,2,11:46,Miles Bridges makes 6-foot two point shot (Moussa Diabate assists),2,True,22,34,-12,0.23099999999999998,0.257,0.026000000000000023,0.30000000000000004,0.31000000000000005,0.010000000000000009,0.016000000000000014
2026-03-11 02:40:36+00:00,774.0,2,11:06,Vit Krejci makes 26-foot running pullup jump shot (Donovan Clingan assists),3,False,22,37,-15,0.254,0.20699999999999996,-0.04700000000000004,0.32999999999999996,0.35,0.020000000000000018,-0.06700000000000006
2026-03-11 02:45:17+00:00,837.0,2,10:03,LaMelo Ball makes 13-foot driving floating jump shot,2,True,24,37,-13,0.20599999999999996,0.22799999999999998,0.02200000000000002,0.26,0.28,0.020000000000000018,0.0020000000000000018
2026-03-11 02:45:32+00:00,852.0,2,9:48,Scoot Henderson makes driving layup,2,False,24,39,-15,0.22799999999999998,0.20299999999999996,-0.025000000000000022,0.27,0.28,0.010000000000000009,-0.03500000000000003
2026-03-11 02:47:26+00:00,893.0,2,9:07,Deni Avdija makes free throw 2 of 2,1,False,24,40,-16,0.17900000000000005,0.17900000000000005,0.0,0.21,0.20999999999999996,-2.7755575615628914e-17,2.7755575615628914e-17
2026-03-11 02:47:50+00:00,916.0,2,8:44,Scoot Henderson makes 26-foot three pointer,3,False,24,43,-19,0.15600000000000003,0.119,-0.03700000000000003,0.2,0.2,0.0,-0.03700000000000003
2026-03-11 02:49:14+00:00,984.0,2,7:36,Miles Bridges makes two point shot,2,True,26,43,-17,0.11399999999999999,0.131,0.017000000000000015,0.15,0.17,0.020000000000000018,-0.0030000000000000027
2026-03-11 02:49:41+00:00,1011.0,2,7:09,Kon Knueppel makes 11-foot driving floating jump shot (Miles Bridges assists),2,True,28,43,-15,0.14800000000000002,0.16800000000000004,0.020000000000000018,0.18000000000000005,0.18999999999999995,0.009999999999999898,0.01000000000000012
2026-03-11 02:49:55+00:00,1026.0,2,6:54,Sion James makes 26-foot running jump shot (Kon Knueppel assists),3,True,31,43,-12,0.18899999999999995,0.235,0.04600000000000004,0.22999999999999998,0.22999999999999998,0.0,0.04600000000000004
2026-03-11 02:53:16+00:00,1047.0,2,6:33,Jerami Grant makes driving layup,2,False,31,45,-14,0.235,0.20799999999999996,-0.027000000000000024,0.25,0.24,-0.010000000000000009,-0.017000000000000015
2026-03-11 02:54:46+00:00,1086.0,2,5:54,Sion James makes free throw 1 of 2,1,True,32,45,-13,0.241,0.248,0.007000000000000006,0.23,0.21999999999999997,-0.010000000000000037,0.017000000000000043
2026-03-11 02:55:13+00:00,1098.0,2,5:42,Matisse Thybulle makes 23-foot running pullup jump shot (Jerami Grant assists),3,False,32,48,-16,0.20499999999999996,0.15700000000000003,-0.04799999999999993,0.21999999999999997,0.20999999999999996,-0.010000000000000009,-0.03799999999999992
2026-03-11 02:56:43+00:00,1139.0,2,5:01,Donovan Clingan makes free throw 1 of 2,1,False,32,49,-17,0.12,0.10399999999999998,-0.016000000000000014,0.16000000000000003,0.15000000000000002,-0.010000000000000009,-0.006000000000000005
2026-03-11 02:56:57+00:00,1139.0,2,5:01,Donovan Clingan makes free throw 2 of 2,1,False,32,50,-18,0.10399999999999998,0.11599999999999999,0.01200000000000001,0.16,0.16,0.0,0.01200000000000001
2026-03-11 02:57:09+00:00,1150.0,2,4:50,Sion James makes 25-foot three pointer (Brandon Miller assists),3,True,35,50,-15,0.11599999999999999,0.15200000000000002,0.03600000000000003,0.16,0.15000000000000002,-0.009999999999999981,0.04600000000000001
2026-03-11 02:57:32+00:00,1172.0,2,4:28,Ryan Kalkbrenner makes 2-foot running dunk (Miles Bridges assists),2,True,37,50,-13,0.17100000000000004,0.19299999999999995,0.02199999999999991,0.18000000000000005,0.18000000000000005,0.0,0.02199999999999991
2026-03-11 02:58:37+00:00,1212.0,2,3:48,Kon Knueppel makes 25-foot three point jumper (Ryan Kalkbrenner assists),3,True,40,50,-10,0.21499999999999997,0.268,0.05300000000000005,0.22,0.24,0.01999999999999999,0.03300000000000006
2026-03-11 02:59:34+00:00,1268.0,2,2:52,Jerami Grant makes 24-foot running jump shot (Deni Avdija assists),3,False,40,53,-13,0.261,0.20699999999999996,-0.05400000000000005,0.28,0.28,0.0,-0.05400000000000005
2026-03-11 03:00:27+00:00,1290.0,2,2:30,Miles Bridges makes free throw 1 of 2,1,True,41,53,-12,0.246,0.253,0.007000000000000006,0.24,0.24,0.0,0.007000000000000006
2026-03-11 03:01:45+00:00,1342.0,2,1:38,Deni Avdija makes driving layup,2,False,41,55,-14,0.19799999999999995,0.17700000000000005,-0.020999999999999908,0.22999999999999998,0.21,-0.01999999999999999,-0.0009999999999999176
2026-03-11 03:03:39+00:00,1391.6,2,48.4,Pat Connaughton makes 25-foot three point jumper (Brandon Miller assists),3,True,44,55,-11,0.16900000000000004,0.21599999999999997,0.04699999999999993,0.2,0.21999999999999997,0.019999999999999962,0.02699999999999997
2026-03-11 03:04:32+00:00,1438.2,2,1.8,Moussa Diabate makes tip shot,2,True,46,55,-9,0.245,0.267,0.02200000000000002,0.28,0.28,0.0,0.02200000000000002
2026-03-11 03:20:12+00:00,1461.0,3,11:39,Brandon Miller makes 11-foot pullup jump shot (Moussa Diabate assists),2,True,48,55,-7,0.28900000000000003,0.32499999999999996,0.03599999999999992,0.29000000000000004,0.30000000000000004,0.010000000000000009,0.025999999999999912
2026-03-11 03:20:36+00:00,1484.0,3,11:16,Jerami Grant makes driving layup,2,False,48,57,-9,0.32499999999999996,0.29100000000000004,-0.03399999999999992,0.33,0.31,-0.020000000000000018,-0.013999999999999901
2026-03-11 03:20:49+00:00,1494.0,3,11:06,Jerami Grant makes running layup (Jrue Holiday assists),2,False,48,59,-11,0.261,0.235,-0.026000000000000023,0.29,0.27,-0.019999999999999962,-0.006000000000000061
2026-03-11 03:21:18+00:00,1494.0,3,11:06,Jerami Grant makes free throw 1 of 1,1,False,48,60,-12,0.18600000000000005,0.20399999999999996,0.017999999999999905,0.23,0.24,0.009999999999999981,0.007999999999999924
2026-03-11 03:21:54+00:00,1512.0,3,10:48,Brandon Miller makes 6-foot driving floating jump shot (Moussa Diabate assists),2,True,50,60,-10,0.20199999999999996,0.22999999999999998,0.028000000000000025,0.23,0.25,0.01999999999999999,0.008000000000000035
2026-03-11 03:22:16+00:00,1535.0,3,10:25,Jerami Grant makes 22-foot three point jumper (Donovan Clingan assists),3,False,50,63,-13,0.22699999999999998,0.17000000000000004,-0.05699999999999994,0.24,0.23,-0.009999999999999981,-0.04699999999999996
2026-03-11 03:22:31+00:00,1550.0,3,10:10,Kon Knueppel makes 25-foot three point jumper (LaMelo Ball assists),3,True,53,63,-10,0.17000000000000004,0.22399999999999998,0.05399999999999994,0.18999999999999995,0.20999999999999996,0.020000000000000018,0.03399999999999992
2026-03-11 03:24:05+00:00,1582.0,3,9:38,Kon Knueppel makes free throw 1 of 2,1,True,54,63,-9,0.276,0.31000000000000005,0.03400000000000003,0.29000000000000004,0.29000000000000004,0.0,0.03400000000000003
2026-03-11 03:24:56+00:00,1599.0,3,9:21,Toumani Camara makes 9-foot two point shot,2,False,54,65,-11,0.31000000000000005,0.21799999999999997,-0.09200000000000008,0.27,0.27,0.0,-0.09200000000000008
2026-03-11 03:25:21+00:00,1622.0,3,8:58,Donovan Clingan makes alley oop layup (Toumani Camara assists),2,False,54,67,-13,0.18799999999999994,0.16200000000000003,-0.025999999999999912,0.23,0.21,-0.020000000000000018,-0.005999999999999894
2026-03-11 03:29:10+00:00,1646.0,3,8:34,Moussa Diabate makes free throw 1 of 2,1,True,55,67,-12,0.19799999999999995,0.20399999999999996,0.006000000000000005,0.19,0.18999999999999995,-5.551115123125783e-17,0.006000000000000061
2026-03-11 03:30:17+00:00,1668.0,3,8:12,Miles Bridges makes free throw 1 of 2,1,True,56,67,-11,0.22399999999999998,0.23099999999999998,0.007000000000000006,0.21,0.21,0.0,0.007000000000000006
2026-03-11 03:30:33+00:00,1668.0,3,8:12,Miles Bridges makes free throw 2 of 2,1,True,57,67,-10,0.23099999999999998,0.20699999999999996,-0.02400000000000002,0.20999999999999996,0.22,0.010000000000000037,-0.03400000000000006
2026-03-11 03:30:50+00:00,1683.0,3,7:57,Jrue Holiday makes 11-foot two point shot,2,False,57,69,-12,0.20699999999999996,0.17700000000000005,-0.029999999999999916,0.21999999999999997,0.21,-0.009999999999999981,-0.019999999999999934
2026-03-11 03:31:11+00:00,1697.0,3,7:43,Moussa Diabate makes 1-foot alley oop dunk (Brandon Miller assists),2,True,59,69,-10,0.17700000000000005,0.20199999999999996,0.02499999999999991,0.2,0.22,0.01999999999999999,0.004999999999999921
2026-03-11 03:31:59+00:00,1745.0,3,6:55,Brandon Miller makes 3-foot two point shot,2,True,61,69,-8,0.22799999999999998,0.26,0.03200000000000003,0.24,0.26,0.020000000000000018,0.01200000000000001
2026-03-11 03:32:54+00:00,1763.0,3,6:37,Donovan Clingan makes free throw 1 of 2,1,False,61,70,-9,0.23099999999999998,0.19999999999999996,-0.031000000000000028,0.24,0.25,0.010000000000000009,-0.041000000000000036
2026-03-11 03:33:17+00:00,1763.0,3,6:37,Donovan Clingan makes free throw 2 of 2,1,False,61,71,-10,0.19999999999999996,0.22399999999999998,0.02400000000000002,0.22999999999999998,0.24,0.010000000000000009,0.014000000000000012
2026-03-11 03:33:56+00:00,1784.0,3,6:16,Brandon Miller makes 1-foot running dunk,2,True,63,71,-8,0.22099999999999997,0.253,0.03200000000000003,0.22,0.22999999999999998,0.009999999999999981,0.022000000000000047
2026-03-11 03:37:10+00:00,1881.0,3,4:39,Jrue Holiday makes 10-foot driving floating jump shot,2,False,63,73,-10,0.239,0.20499999999999996,-0.03400000000000003,0.24,0.23,-0.009999999999999981,-0.02400000000000005
